sentence,label
Deutsche Bank cooperates with employee representatives and employee representatives councils based on applicable laws .,0
"As a result of ALLIANZ GROUP commitment , ALLIANZ GROUP are positioned 18th on the Thomson Reuters Diversity & Inclusion Index , which ranks over 4,000 companies worldwide .",0
"In line with DHL Express vision for net zero transport related emissions by the year 2050 , DHL Express want more than 50 % of DHL Express sales to incorporate Our global IT security platform – Resilience360 – by 2025 , making DHL Express customers ’ supply chains greener . Turning employees into multipliers ✔",1
"As part of this , worldwideBrenntag maintain a close dialogue with manufacturers and with the national umbrella associations of chemical dealers , with the common goal of reducing the volume of waste in the industry and increasing recycling rates .",0
"At one of DHL Express warehouses in Örebro , Germany , DHL Express have worked for more than ten years with Samhall , the > 15,000 employees with disabilities21.1 % women in management positions37EMPLOYEES & WORKPLACE – Diversity management Swedish state run employment agency , to promote the integration of employees with disabilities .",0
"In a truly global organization , operating in over 220 countries and territories worldwide , Deutsche Post DHL Group can not eliminate all risk in areas such as compliance and data protection simply through policy .",0
"BRENNTAG SE oppose all forms of forced labour or child labour , advocate equal opportunities and fair work conditions , and reject dis - crimination of any kind .",1
"Within the framework of BRENNTAGWE HSE guidelines , BRENNTAGWE has also deter - mined processes and criteria for dealing with subcontractors , which carry out construction and maintenance work at BRENNTAGWE locations .",0
"In Europe , the European Union is also preparing to enact legislation concerning the free floating car sharing concept .",0
Occupational health services SR : p. 28 BRENNTAG SE pursues a decentralized approach .,0
"BRENNTAG SE will increase the number of sustainable solutions in BRENNTAG SE portfolio in order to provide resource - conserving , eco - friendly and safe products across the entire value chain .",1
"By actively encouraging companies to set measurable climate targets that are transparently pursued , for example by joining SOS Children ‚Äôs Villages , ALLIANZ GROUP aim to not only reduce emissions in ALLIANZ GROUP proprietary investment portfolio but eventually in the real world .",0
"The individual risks that Continental AG has classified as material and t he aggregated risks that have been assigned to risk categories are all described in New Code of Conduct for Employees and Compliance Training In 2019 , provided the potential negative EBIT effect of an individual risk or the sum of risks included in a category exceeds ‚Ç¨ 100 million in the period under consideration or there is a significant negative impact on the strategic corporate goals .",0
BRENNTAG SE obtains around 90 % of BRENNTAG SE water from the public water supply network .,0
"However , the Executive Board did not establish an age limit because the Executive Board is of the opinion that such a general criterion is not suitable for evaluating the qualifications of an individual candidate for membership on the Executive Board .Hanover , December 2018Prof",0
"Accordingly , BRENNTAG SE do not explicitly report the number of complaints relating to discrimination.6SR",0
Deutsche Post collaborate with Deutsche Post partner organiza tions to improve educational opportunity and employa bility for young people .,1
"ALLIANZ GROUP believe in the positive effect of a diverse workforce on ALLIANZ GROUP success and innovation ‚Äì be it gender , ethnicity , age , religious belief , education , sexual orientation , disability , or nationality .",0
Do Deutsche Post DHL Group see mor e customer s especially asking for eco friendly shipment solutions ?,1
"Discussions also generated valuable stakeholder feedback , which will help Deutsche Post DHL Group identify and plan for both regional and global requirements and challenges facing the logistics sector in the 21st century .",0
"As the first bank to offer the so- called CO 2 indicator , Deutsche Bank want to help Deutsche Bank clients identify , which day- to day activities emit CO 2 and , where possible , reduce CO 2 .",1
"trust depends on the quality of ALLIANZ GROUP products , the way ALLIANZ GROUP informs and advises customers , and the personal conduct and capability of ALLIANZ GROUP sales employees and representatives .",0
"At the Annual General Meeting on May 29 , 2013 , the Board of Management and Supervisory Board will again recommend a dividend of € 0.70 per share , representing a dividend payment equal to that of US Deutsche Post DHL .Staff costs and social security benefits € million 2012 2012 Wages 13,350 14,179 Social security contributions 2,022 2,094 Retirement benefit expenses 915 984",0
the Supervisory Board has delegated ultimate decision making on specific issues to six committees that are charged pri- marily with preparing resolutions for the Supervisory Board ’s plenary meetings .,0
"For 2017 , DHL Express have set DHL Express the goal of improving the approval for The same question naire by another percent age point .",1
